ENTIDAD;CODIGO_UNIDAD_EJECUTORA;VIGENCIA;RUBRO;DESCRIPCION
230;02;2019;2-00-991-00-00-29-7002-00;CONTRATO INTER. No. 060 DE 2013 ENTRE FDL RAFAEL URIBE URIBE - UD
230;02;2019;2-00-991-00-00-29-7003-00;CONTRATO INTER. No. 061 DE 2013 ENTRE FDL RAFAEL URIBE URIBE - UD
230;02;2019;2-00-991-00-00-29-7102-00;CONTRATO INTERADM. 1072 / 2011 SEC DIST MOVILIDAD - EMISORA
230;02;2019;2-00-991-00-00-29-9313-00;CURSO DE CIENCIA EXPERIMENTAL PARA JOVENES Y NIÑOS 2017
230;02;2019;2-00-991-00-00-29-9921-00;CONTRATO INTERADM. PE.GDE.1.4.7.1.11-019/2011 CORMACARENA
230;02;2019;2-00-991-00-00-29-9923-00;CONVENIO 484-2010 COLCIENCIAS-FIDUBOGOTA
230;02;2019;2-00-991-00-00-29-9928-00;CONTRATO No. RC-689-2011 FIDUCIARIA BOGOTA Y LA UD
230;02;2019;2-00-991-00-00-29-9931-00;CONTRATO INTER. 0093-2012 CON IDRD - SEC DIS CULTURA, RECREACION Y DEPORTE
230;02;2019;2-00-991-00-00-29-9935-00;PREPARATORIO ARTES MUSICALES
230;02;2019;2-00-991-00-00-29-9936-00;PREPARATORIO ARTES ESCENICAS
230;02;2019;2-00-991-00-00-29-9937-00;PREPARATORIO ARTES PLASTICAS Y VISUALES
230;02;2019;2-00-991-00-00-29-9938-00;ALAC
230;02;2019;2-00-991-00-00-29-9941-00;CONVENIO INTER. No. 41-396-130-11-26-1-8-013 ENTRE EL MUNICIPIO DE LA PLATA - UD
230;02;2019;2-00-991-00-00-29-9944-00;CONTRATO INTER. DE INTERVE. No. 101 DE 2012 ENTRE MUN. DE LA MESA - UD.
230;02;2019;2-00-991-00-00-29-9945-00;CONTRATO INTER. No. 1026 - 2012 ENTRE EL SERVICIO NACIONAL DE APRENDIZAJE - SENA Y LA UD
230;02;2019;2-00-991-00-00-29-9947-00;CONTRATO INTER. No. 876 - 2012 ENTRE LA CORP. AUTONOMA REGIONAL  - UD
230;02;2019;2-00-991-00-00-29-9949-00;CONTRATO INTER. No.335 - 2013 ENTRE UNID.ADMIN.ESPEC.REHAB.MNTO VIAL (UAERMV) - UD
230;02;2019;2-00-991-00-00-29-9951-00;CONTRATO INTER. No. 225 - 2012 ENTRE LA ALCALDIA DE AIPE - UD
230;02;2019;2-00-991-00-00-29-9955-00;CONTRATO INTER. No. 382 DE 2013 ENTRE UNIDAD ADMIN. ESPECIAL REHAB. Y MTTO VIAL
230;02;2019;2-00-991-00-00-29-9959-00;CONTRATO INTER. No. 005 DE 2013 ENTRE EL MUNICIPIO DE SAN JOSE DEL GUAVIARE - UD
230;02;2019;2-00-991-00-00-29-9960-00;CONTRATO INTER. No 114 DE 2017 FDL USAQUEN -  UD
230;02;2019;2-00-991-00-00-29-9961-00;CONTRATO INTER. No 259 DE 2018 FDL USAQUEN -  UD
230;02;2019;3-00-991-00-00-01-0245-01;SERV. PERS. ADMTIV. CONVENIO INTERADMI.COFINANC.No.003/2009 FONDO DES.LCL TUNJUELITO
230;02;2019;3-00-991-00-00-01-0245-03;GASTOS GENER. CONVENIO INTERADMI.COFINANC.No.003/2009 FONDO DES.LCL TUNJUELITO
230;02;2019;3-00-991-00-00-01-0252-03;GASTOS GENER.  CONVENIO INTER. No. 085-2013 ENTRE EL FDL TUNJUELITO - UD
230;02;2019;3-00-991-00-00-01-0256-03;GASTOS GENER.  CONVENIO INTER. No. 171 DE 2014 ENTRE EL FDL DE TUNJUELITO Y LA UD
230;02;2019;3-00-991-00-00-01-0256-04;OTROS GASTOS  CONVENIO INTER. No. 171 DE 2014 ENTRE EL FDL DE TUNJUELITO Y LA UD
230;02;2019;3-00-991-00-00-01-0297-01;SERV. PERS. ADM. ESCUELA DE FORM. POLITICA: FORT. A ORGANIZACIONES
230;02;2019;3-00-991-00-00-01-0297-02;SERV. PERS. ACADEM. ESCUELA DE FORM. POLITICA: FORT. A ORGANIZACIONES
230;02;2019;3-00-991-00-00-01-0297-03;GAST. GRALES. ESCUELA DE FORM. POLITICA: FORT. A ORGANIZACIONES
230;02;2019;3-00-991-00-00-01-0297-04;OTROS GASTOS  ESCUELA DE FORM. POLITICA: FORT. A ORGANIZACIONES
230;02;2019;3-00-991-00-00-01-0297-05;BENEF. INST.  ESCUELA DE FORM. POLITICA: FORT. A ORGANIZACIONES
230;02;2019;3-00-991-00-00-01-0301-01;SERV. PERS. ADMIN. CONVENIO INTER. No. 1931 DE 2017 SUSCRITO CON LA SEC. DE EDUCACION DISTRITAL
230;02;2019;3-00-991-00-00-01-0301-02;SERV. PERS. ACAD.  CONVENIO INTER. No. 1931 DE 2017 SUSCRITO CON LA SEC. DE EDUCACION DISTRITAL
230;02;2019;3-00-991-00-00-01-0301-03;GASTOS GENER.  CONVENIO INTER. No. 1931 DE 2017 SUSCRITO CON LA SEC. DE EDUCACION DISTRITAL
230;02;2019;3-00-991-00-00-01-0382-03;GASTOS GENER.  PROYECTO SOSTENIBILIDAD ESTUDIANTES CONV. 174-2005 -SED
230;02;2019;3-00-991-00-00-01-0388-01;SERV. PERS. ADMIN.  CONVENIO INTER. No. 2095 DE 2015 ENTRE LA SEC. DE EDUCACION DEL DISTRITO Y LA UD
230;02;2019;3-00-991-00-00-01-0388-02;SERV. PERS. ACAD.  CONVENIO INTER. No. 2095 DE 2015 ENTRE LA SEC. DE EDUCACION DEL DISTRITO Y LA UD
230;02;2019;3-00-991-00-00-01-0388-03;GASTOS GENER.  CONVENIO INTER. No. 2095 DE 2015 ENTRE LA SEC. DE EDUCACION DEL DISTRITO Y LA UD
230;02;2019;3-00-991-00-00-01-0389-01;SERV. PERS. ADMIN.  CONVENIO INTER. No. 2955 DE 2015 ENTRE LA SECRETARIA DE EDUCACION  Y LA UD
230;02;2019;3-00-991-00-00-01-0389-02;SERV. PERS. ACAD.  CONVENIO INTER. No. 2955 DE 2015 ENTRE LA SECRETARIA DE EDUCACION  Y LA UD
230;02;2019;3-00-991-00-00-01-0389-03;GASTOS GENER.  CONVENIO INTER. No. 2955 DE 2015 ENTRE LA SECRETARIA DE EDUCACION  Y LA UD
230;02;2019;3-00-991-00-00-01-0389-04;OTROS GASTOS  CONVENIO INTER. No. 2955 DE 2015 ENTRE LA SECRETARIA DE EDUCACION  Y LA UD
230;02;2019;3-00-991-00-00-01-0390-02;SERV. PERS. ACAD.  CONVENIO INTER. No. 2694 DE 2016 ENTRE LA SECRETARIA DE EDUCACION DISTRITAL Y LA UD
230;02;2019;3-00-991-00-00-01-0390-03;GASTOS GENER.  CONVENIO INTER. No. 2694 DE 2016 ENTRE LA SECRETARIA DE EDUCACION DISTRITAL Y LA UD
230;02;2019;3-00-991-00-00-01-0391-01;SERV. PERS. ADMIN. CONVENIO INTER. No. 1720 DE 2017 SUSCRITO CON LA SEC. DE EDU. DEL DISTRITO
230;02;2019;3-00-991-00-00-01-0391-02;SERV. PERS. ACAD.  CONVENIO INTER. No. 1720 DE 2017 SUSCRITO CON LA SEC. DE EDU. DEL DISTRITO
230;02;2019;3-00-991-00-00-01-0391-03;GASTOS GENER.  CONVENIO INTER. No. 1720 DE 2017 SUSCRITO CON LA SEC. DE EDU. DEL DISTRITO
230;02;2019;3-00-991-00-00-01-0392-01;SERV. PERS. ADMIN. CONVENIO INTER. No. 4130 DE 2016 SUSCRITO CON LA SEC. DE EDU. DEL DISTRITO
230;02;2019;3-00-991-00-00-01-0392-03;GASTOS GENER.  CONVENIO INTER. No. 4130 DE 2016 SUSCRITO CON LA SEC. DE EDU. DEL DISTRITO
230;02;2019;3-00-991-00-00-01-0392-04;OTROS GASTOS  CONVENIO INTER. No. 4130 DE 2016 SUSCRITO CON LA SEC. DE EDU. DEL DISTRITO
230;02;2019;3-00-991-00-00-01-0392-05;BENEFICIO INSTIT.  CONVENIO INTER. No. 4130 DE 2016 SUSCRITO CON LA SEC. DE EDU. DEL DISTRITO
230;02;2019;3-00-991-00-00-01-0393-02;SERV. PERS. ACAD.  CONVENIO INTER. No. 2276 DE 2017 SUSCRITO CON LA SED
230;02;2019;3-00-991-00-00-01-0393-03;GASTOS GENER.  CONVENIO INTER. No. 2276 DE 2017 SUSCRITO CON LA SED
230;02;2019;3-00-991-00-00-01-0393-05;BENEFICIO INSTIT.  CONVENIO INTER. No. 2276 DE 2017 SUSCRITO CON LA SED
230;02;2019;3-00-991-00-00-01-0394-01;SERV. PERS. ADM. CONV. INTERADM. 1969 DE 2019 SED. IMPLEMENT. Y FORT. ESTRATEG PEDAGOG  DE AT DIF EN I E D RECEPT  EST
230;02;2019;3-00-991-00-00-01-0394-02;SERV. PERS. ACADEM. CONV. INTERADM. 1969 DE 2019  SED. IMPLEMENT. Y FORT. ESTRATEG PEDAG  DE AT DIF EN I E D RECEPT  EST
230;02;2019;3-00-991-00-00-01-0394-03;GAST. GRALES. CONV. INTERADM. 1969 DE 2019  SED. IMPLEMENT. Y FORT. ESTRATEG PEDAGOG  DE AT DIF EN I E D RECEPT  EST
230;02;2019;3-00-991-00-00-01-0394-05;BENEF. INST.  CCONV. INTERADM. 1969 DE 2019  SED. IMPLEMENT. Y FORT. ESTRATEG PEDAGOG  DE AT DIF EN I E D RECEPT  EST
230;02;2019;3-00-991-00-00-01-0403-03;GASTOS GENER.  CONVENIO INTER No. 089 DE 2016 ENTRE EL FDL DE CHAPINERO Y LA UD
230;02;2019;3-00-991-00-00-01-0403-05;BENEFICIO INSTIT.  CONVENIO INTER No. 089 DE 2016 ENTRE EL FDL DE CHAPINERO Y LA UD
230;02;2019;3-00-991-00-00-01-0404-01;SERV. PERS. ADMIN.  CONTRATO INTER. DE ASOCIACIÓN UPME-CV-002 DE 2019 - UD
230;02;2019;3-00-991-00-00-01-0404-02;SERV. PERS. ACAD.  CONTRATO INTER. DE ASOCIACIÓN UPME-CV-002 DE 2019 - UD
230;02;2019;3-00-991-00-00-01-0404-03;GASTOS GENER.  CONTRATO INTER. DE ASOCIACIÓN UPME-CV-002 DE 2019 - UD
230;02;2019;3-00-991-00-00-01-0404-04;OTROS GASTOS  CONTRATO INTER. DE ASOCIACIÓN UPME-CV-002 DE 2019 - UD
230;02;2019;3-00-991-00-00-01-0405-01;SERV. PERS. ADM.  CONV INTERADM 80 DE 2019 REG ADMIN Y PLAN ESP RAPE
230;02;2019;3-00-991-00-00-01-0405-02;SERV. PERS. ACADEM.CONV INTERADM 80 DE 2019 REG ADMIN Y PLAN ESP RAPE
230;02;2019;3-00-991-00-00-01-0405-03;GAST. GRALES. CONV INTERADM 80 DE 2019 REG ADMIN Y PLAN ESP RAPE
230;02;2019;3-00-991-00-00-01-0405-04;OTROS GASTOS  CONV INTERADM 80 DE 2019 REG ADMIN Y PLAN ESP RAPE
230;02;2019;3-00-991-00-00-01-0405-05;BENEF. INST. CONV INTERADM 80 DE 2019 REG ADMIN Y PLAN ESP RAPE
230;02;2019;3-00-991-00-00-01-0603-03;GASTOS GENER.  CONVENIO INTER. No. 179 DE 2014 ENTRE EL FDL DE KENNEDY Y LA UD
230;02;2019;3-00-991-00-00-01-0603-05;BENEFICIO INSTIT.  CONVENIO INTER. No. 179 DE 2014 ENTRE EL FDL DE KENNEDY Y LA UD
230;02;2019;3-00-991-00-00-01-0623-03;GASTOS GENER.  CONVENIO INTER. No. 191 DE 2014 ENTRE FDL KENNEDY Y LA UD
230;02;2019;3-00-991-00-00-01-0623-05;BENEFICIO INSTIT.  CONVENIO INTER. No. 191 DE 2014 ENTRE FDL KENNEDY Y LA UD
230;02;2019;3-00-991-00-00-01-0624-03;GASTOS GENER.  CONVENIO INTER. No. 119 DE 2015 ENTRE EL FDL DE KENNEDY Y LA UD
230;02;2019;3-00-991-00-00-01-0624-05;BENEFICIO INSTIT.  CONVENIO INTER. No. 119 DE 2015 ENTRE EL FDL DE KENNEDY Y LA UD
230;02;2019;3-00-991-00-00-01-0718-01;SERV. PERS. ADMIN.  CONVENIO INTER. No. 623 DE 2012 ENTRE EL MINISTERIO DE EDUCACION - UD
230;02;2019;3-00-991-00-00-01-0718-02;SERV. PERS. ACAD.  CONVENIO INTER. No. 623 DE 2012 ENTRE EL MINISTERIO DE EDUCACION - UD
230;02;2019;3-00-991-00-00-01-0718-03;GASTOS GENER.  CONVENIO INTER. No. 623 DE 2012 ENTRE EL MINISTERIO DE EDUCACION - UD
230;02;2019;3-00-991-00-00-01-0939-01;SERV. PERS. ADMIN.  CONVENIO INTER. No. CIA 030 DE 2012 ENTRE EL FDL DE CIUDAD BOLIVAR - UD
230;02;2019;3-00-991-00-00-01-0939-03;GASTOS GENER.  CONVENIO INTER. No. CIA 030 DE 2012 ENTRE EL FDL DE CIUDAD BOLIVAR - UD
230;02;2019;3-00-991-00-00-01-0941-03;GASTOS GENER.  CONVENIO INTER. No. 023 DE 2013 ENTRE EL FDL CIUDAD BOLIVAR - UD
230;02;2019;3-00-991-00-00-01-0941-05;BENEFICIO INSTIT.  CONVENIO INTER. No. 023 DE 2013 ENTRE EL FDL CIUDAD BOLIVAR - UD
230;02;2019;3-00-991-00-00-01-0943-05;BENEFICIO INSTIT.  CONVENIO INTER. No. 028 DE 2013 ENTRE EL FDL DE CIUDAD BOLIVAR - UD
230;02;2019;3-00-991-00-00-01-0948-03;GASTOS GENER.  CONVENIO INTER. No. 155 DE 2015 ENTRE EL FDL DE CIUDAD BOLIVAR Y LA UD
230;02;2019;3-00-991-00-00-01-0948-05;BENEFICIO INSTIT.  CONVENIO INTER. No. 155 DE 2015 ENTRE EL FDL DE CIUDAD BOLIVAR Y LA UD
230;02;2019;3-00-991-00-00-01-0949-01;SERV. PERS. ADMIN. CONVENIO INTER No. 207 DE 2016 ENTRE EL FDL DE CIUDAD BOLIVAR Y LA UD
230;02;2019;3-00-991-00-00-01-0949-03;GASTOS GENER.  CONVENIO INTER No. 207 DE 2016 ENTRE EL FDL DE CIUDAD BOLIVAR Y LA UD
230;02;2019;3-00-991-00-00-01-0949-05;BENEFICIO INSTIT.  CONVENIO INTER No. 207 DE 2016 ENTRE EL FDL DE CIUDAD BOLIVAR Y LA UD
230;02;2019;3-00-991-00-00-01-0950-01;SERV. PERS. ADMIN.  CONVENIO INTER. N° 278 DE 2018 FDL DE CIUDAD BOLIVAR - UD
230;02;2019;3-00-991-00-00-01-0950-03;GASTOS GENER.  CONVENIO INTER. N° 278 DE 2018 FDL DE CIUDAD BOLIVAR - UD
230;02;2019;3-00-991-00-00-01-0950-04;OTROS GASTOS  CONVENIO INTER. N° 278 DE 2018 FDL DE CIUDAD BOLIVAR - UD
230;02;2019;3-00-991-00-00-01-0950-05;BENEFICIO INSTIT.  CONVENIO INTER. N° 278 DE 2018 FDL DE CIUDAD BOLIVAR - UD
230;02;2019;3-00-991-00-00-01-1102-01;SERV. PERS. ADMIN.  CONVENIO INTER. N° 258 DE 2018 CORP. AUTONOMA DEL ALTO MAGDALENA  CAM  - UD
230;02;2019;3-00-991-00-00-01-1102-02;SERV. PERS. ACAD.  CONVENIO INTER. N° 258 DE 2018 CORP. AUTONOMA DEL ALTO MAGDALENA  CAM  - UD
230;02;2019;3-00-991-00-00-01-1102-03;GASTOS GENER.  CONVENIO INTER. N° 258 DE 2018 CORP. AUTONOMA DEL ALTO MAGDALENA  CAM  - UD
230;02;2019;3-00-991-00-00-01-1102-04;OTROS GASTOS  CONVENIO INTER. N° 258 DE 2018 CORP. AUTONOMA DEL ALTO MAGDALENA  CAM  - UD
230;02;2019;3-00-991-00-00-01-1102-05;BENEFICIO INSTIT.  CONVENIO INTER. N° 258 DE 2018 CORP. AUTONOMA DEL ALTO MAGDALENA  CAM  - UD
230;02;2019;3-00-991-00-00-01-2021-03;GASTOS GENER.  CONVENIO INTER. No. L16-094-2013 ENTRE EL FDL PUENTE ARANDA - UD
230;02;2019;3-00-991-00-00-01-2022-03;GASTOS GENER.  CONVENIO INTER. No. L16-130-2013 DE 2013 ENTRE EL FDL PUENTE ARANDA - UD
230;02;2019;3-00-991-00-00-01-2025-05;BENEFICIO INSTIT.  CONVENIO INTER. No. L16-104 DE 2013 ENTRE EL FDL PUENTE ARANDA  - UD
230;02;2019;3-00-991-00-00-01-2413-03;GASTOS GENER.  CONVENIO INTER. DE COFINAN. 135-2006 ENTRE EL FDL SAN CRISTOBAL - UD
230;02;2019;3-00-991-00-00-01-2413-05;BENEFICIO INSTIT.  CONVENIO INTER. DE COFINAN. 135-2006 ENTRE EL FDL SAN CRISTOBAL - UD
230;02;2019;3-00-991-00-00-01-2416-01;SERV. PERS. ADMIN.  CONVENIO INTER. No. 132 DE 2014 ENTRE FDL SAN CRISTOBAL Y LA UD
230;02;2019;3-00-991-00-00-01-2416-02;SERV. PERS. ACAD.  CONVENIO INTER. No. 132 DE 2014 ENTRE FDL SAN CRISTOBAL Y LA UD
230;02;2019;3-00-991-00-00-01-2416-03;GASTOS GENER.  CONVENIO INTER. No. 132 DE 2014 ENTRE FDL SAN CRISTOBAL Y LA UD
230;02;2019;3-00-991-00-00-01-2416-05;BENEFICIO INSTIT.  CONVENIO INTER. No. 132 DE 2014 ENTRE FDL SAN CRISTOBAL Y LA UD
230;02;2019;3-00-991-00-00-01-2417-01;SERV. PERS. ADMIN.  CONVENIO INTER. No. 162 DE 2015 ENTRE EL FDL DE SAN CRISTOBAL Y LA UD
230;02;2019;3-00-991-00-00-01-2417-02;SERV. PERS. ACAD.  CONVENIO INTER. No. 162 DE 2015 ENTRE EL FDL DE SAN CRISTOBAL Y LA UD
230;02;2019;3-00-991-00-00-01-2417-03;GASTOS GENER.  CONVENIO INTER. No. 162 DE 2015 ENTRE EL FDL DE SAN CRISTOBAL Y LA UD
230;02;2019;3-00-991-00-00-01-2417-05;BENEFICIO INSTIT.  CONVENIO INTER. No. 162 DE 2015 ENTRE EL FDL DE SAN CRISTOBAL Y LA UD
230;02;2019;3-00-991-00-00-01-2609-01;SERV. PERS. ADMIN.  CONVENIO INTER. No. 178 DE 2014 ENTRE EL FDL ANTONIO NARIÑO Y LA UD
230;02;2019;3-00-991-00-00-01-2609-03;GASTOS GENER.  CONVENIO INTER. No. 178 DE 2014 ENTRE EL FDL ANTONIO NARIÑO Y LA UD
230;02;2019;3-00-991-00-00-01-2609-05;BENEFICIO INSTIT.  CONVENIO INTER. No. 178 DE 2014 ENTRE EL FDL ANTONIO NARIÑO Y LA UD
230;02;2019;3-00-991-00-00-01-3403-01;SERV. PERS. ADMIN. CONVENIO INTER. No. 002 DE 2016 ENTRE EL MUNICIPIO DE MONGUA Y LA UD
230;02;2019;3-00-991-00-00-01-3403-03;GASTOS GENER.  CONVENIO INTER. No. 002 DE 2016 ENTRE EL MUNICIPIO DE MONGUA Y LA UD
230;02;2019;3-00-991-00-00-01-3403-04;OTROS GASTOS  CONVENIO INTER. No. 002 DE 2016 ENTRE EL MUNICIPIO DE MONGUA Y LA UD
230;02;2019;3-00-991-00-00-01-3403-05;BENEFICIO INSTIT.  CONVENIO INTER. No. 002 DE 2016 ENTRE EL MUNICIPIO DE MONGUA Y LA UD
230;02;2019;3-00-991-00-00-01-3404-03;GASTOS GENER.  CONVENIO INTER. No. 2172 DE 2016 ENTRE EL INSTITUTO DISTRITAL DE LAS ARTES Y LA UD
230;02;2019;3-00-991-00-00-01-3405-01;SERV. PERS. ADMIN. CONVENIO INTER No. 01 DE 2016 ENTRE EL MUNICIPIO DE JUNIN Y LA UD
230;02;2019;3-00-991-00-00-01-3405-03;GASTOS GENER.  CONVENIO INTER No. 01 DE 2016 ENTRE EL MUNICIPIO DE JUNIN Y LA UD
230;02;2019;3-00-991-00-00-01-3405-05;BENEFICIO INSTIT.  CONVENIO INTER No. 01 DE 2016 ENTRE EL MUNICIPIO DE JUNIN Y LA UD
230;02;2019;3-00-991-00-00-01-3406-01;SERV. PERS. ADMIN. CONVENIO INTER No. 1594 DE 2016 ENTRE LA CORP. AUT. REG. CMARCA - CAR Y LA UD
230;02;2019;3-00-991-00-00-01-3406-02;SERV. PERS. ACAD.  CONVENIO INTER No. 1594 DE 2016 ENTRE LA CORP. AUT. REG. CMARCA - CAR Y LA UD
230;02;2019;3-00-991-00-00-01-3406-03;GASTOS GENER.  CONVENIO INTER No. 1594 DE 2016 ENTRE LA CORP. AUT. REG. CMARCA - CAR Y LA UD
230;02;2019;3-00-991-00-00-01-3406-05;BENEFICIO INSTIT.  CONVENIO INTER No. 1594 DE 2016 ENTRE LA CORP. AUT. REG. CMARCA - CAR Y LA UD
230;02;2019;3-00-991-00-00-01-3407-01;SERV. PERS. ADMIN. CONVENIO DE COOP. No. 003 DE 2017  ENTRE LA CAR VALLES DEL SINÚ Y SAN JORGE
230;02;2019;3-00-991-00-00-01-3407-03;GASTOS GENER.  CONVENIO DE COOP. No. 003 DE 2017  ENTRE LA CAR VALLES DEL SINÚ Y SAN JORGE
230;02;2019;3-00-991-00-00-01-3407-05;BENEFICIO INSTIT.  CONVENIO DE COOP. No. 003 DE 2017  ENTRE LA CAR VALLES DEL SINÚ Y SAN JORGE
230;02;2019;3-00-991-00-00-01-3408-02;SERV. PERS. ACAD.  CONVENIO INTER. No. 247 DE 2016 SUSCRITO CON EL FDL DE SUBA
230;02;2019;3-00-991-00-00-01-3408-03;GASTOS GENER.  CONVENIO INTER. No. 247 DE 2016 SUSCRITO CON EL FDL DE SUBA
230;02;2019;3-00-991-00-00-01-3408-05;BENEFICIO INSTIT.  CONVENIO INTER. No. 247 DE 2016 SUSCRITO CON EL FDL DE SUBA
230;02;2019;3-00-991-00-00-01-3409-04;OTROS GASTOS  CONVENIO INTER. No. 03 DE 2017 SUSCRITO CON EL MUNICIPIO DE SUBACHOQUE
230;02;2019;3-00-991-00-00-01-3409-05;BENEFICIO INSTIT.  CONVENIO INTER. No. 03 DE 2017 SUSCRITO CON EL MUNICIPIO DE SUBACHOQUE
230;02;2019;3-00-991-00-00-01-3410-03;GASTOS GENER.  CONVENIO INTER No. 144 DE 2017 SUSCRITO CON LA CORP. AUT. REG. DEL MAGDALENA¿CAM
230;02;2019;3-00-991-00-00-01-3410-05;BENEFICIO INSTIT.  CONVENIO INTER No. 144 DE 2017 SUSCRITO CON LA CORP. AUT. REG. DEL MAGDALENA¿CAM
230;02;2019;3-00-991-00-00-01-3411-02;SERV. PERS. ACAD.  CONVENIO ASOC. No. 1177 DE 2017 SUSCRITO CON EL MINISTERIO DE EDUCACION NACIONAL
230;02;2019;3-00-991-00-00-01-3413-02;SERV. PERS. ACAD.  CONVENIO ESP. COOP. No. 001 DE 2017 UNIAGRARIA
230;02;2019;3-00-991-00-00-01-3413-03;GASTOS GENER.  CONVENIO ESP. COOP. No. 001 DE 2017 UNIAGRARIA
230;02;2019;3-00-991-00-00-01-3414-03;GASTOS GENER.  CONVENIO INTER. No. 012 DE 2017 SUSCRITO CON CORPOCHIVOR
230;02;2019;3-00-991-00-00-01-3414-05;BENEFICIO INSTIT.  CONVENIO INTER. No. 012 DE 2017 SUSCRITO CON CORPOCHIVOR
230;02;2019;3-00-991-00-00-01-3416-01;SERV. PERS. ADM.  CONV INTERADM 769-2019 MUNICIPIO COTA
230;02;2019;3-00-991-00-00-01-3416-02;SERV. PERS. ACADEM. CONV INTERADM 769-2019 MUNICIPIO COTA
230;02;2019;3-00-991-00-00-01-3416-03;GAST. GRALES.CONV INTERADM 769-2019 MUNICIPIO COTA
230;02;2019;3-00-991-00-00-01-3416-04;OTROS GASTOS  CONV INTERADM 769-2019 MUNICIPIO COTA
230;02;2019;3-00-991-00-00-01-3416-05;BENEF. INST. CONV INTERADM 769-2019 MUNICIPIO COTA
230;02;2019;3-00-991-00-00-01-3519-01;SERV. PERS. ADMIN.  CONVENIO RC 382-2008, COLCIENCIAS - UD
230;02;2019;3-00-991-00-00-01-3519-03;GASTOS GENER.  CONVENIO RC 382-2008, COLCIENCIAS - UD
230;02;2019;3-00-991-00-00-01-3528-01;SERV. PERS. ADMIN.  CONVENIO No. 415 DE 2013 ENTRE FIDUBOGOTA-COLCIENCIAS - UD
230;02;2019;3-00-991-00-00-01-3528-03;GASTOS GENER.  CONVENIO No. 415 DE 2013 ENTRE FIDUBOGOTA-COLCIENCIAS - UD
230;02;2019;3-00-991-00-00-01-3529-03;GASTOS GENER.  CONVENIO ESPECIAL DE COOP. No. FP44842-392 DE 2015 ENTRE LA FIDUPREVISORA Y LA UD
230;02;2019;3-00-991-00-00-01-3532-02;SERV. PERS. ACAD.  CONVENIO ESPECIAL DE COOPERACION No. FP44842-425-2017 SUSCRITO CON COLCIENCIAS
230;02;2019;3-00-991-00-00-01-3533-02;SERV. PERS. ACAD.  CONTRATO FINAN. RECUP. CONTIN. N° FP 44842-254 DE 2018 FIDUPREVISORA -COLCIENCIAS Y LA  UD
230;02;2019;3-00-991-00-00-01-3533-04;OTROS GASTOS  CONTRATO FINAN. RECUP. CONTIN. N° FP 44842-254 DE 2018 FIDUPREVISORA -COLCIENCIAS Y LA  UD
230;02;2019;3-00-991-00-00-01-3534-02;SERV. PERS. ACAD.  CONTRATO FINAN. RECUP. CONTIN. N° FP 44842-462 DE 2018 FIDUPREVISORA  -  UD
230;02;2019;3-00-991-00-00-01-3534-03;GASTOS GENER.  CONTRATO FINAN. RECUP. CONTIN. N° FP 44842-462 DE 2018 FIDUPREVISORA  -  UD
230;02;2019;3-00-991-00-00-01-3534-04;OTROS GASTOS  CONTRATO FINAN. RECUP. CONTIN. N° FP 44842-462 DE 2018 FIDUPREVISORA  -  UD
230;02;2019;3-00-991-00-00-01-3535-01;SERV. PERS. ADMIN.  CONTRATO RECUP. CONTINGENTE N° FP448442-367 DE 2018  FIDUPREVISORA S.A  -   UD
230;02;2019;3-00-991-00-00-01-3535-02;SERV. PERS. ACAD.  CONTRATO RECUP. CONTINGENTE N° FP448442-367 DE 2018  FIDUPREVISORA S.A  -   UD
230;02;2019;3-00-991-00-00-01-3535-03;GASTOS GENER.  CONTRATO RECUP. CONTINGENTE N° FP448442-367 DE 2018  FIDUPREVISORA S.A  -   UD
230;02;2019;3-00-991-00-00-01-3535-04;OTROS GASTOS  CONTRATO RECUP. CONTINGENTE N° FP448442-367 DE 2018  FIDUPREVISORA S.A  -   UD
230;02;2019;3-00-991-00-00-01-3535-05;BENEFICIO INSTIT.  CONTRATO RECUP. CONTINGENTE N° FP448442-367 DE 2018  FIDUPREVISORA S.A  -   UD
230;02;2019;3-00-991-00-00-01-3536-02;SERV. PERS. ACADEM. CONV ESPECIAL DE COOPERACION  No. 80740  205 DE 2019
230;02;2019;3-00-991-00-00-01-3536-04;OTROS GASTOS CONV ESPECIAL DE COOPERACION  No. 80740  205 DE 2019
230;02;2019;3-00-991-00-00-01-3605-01;SERV. PERS. ADMIN.  CONVENIO DE ASOCIACION No. 139 DE 2012 ENTRE EL FDL LA CANDELARIA, FENALCO - UD
230;02;2019;3-00-991-00-00-01-3605-03;GASTOS GENER.  CONVENIO DE ASOCIACION No. 139 DE 2012 ENTRE EL FDL LA CANDELARIA, FENALCO - UD
230;02;2019;3-00-991-00-00-01-3808-03;GASTOS GENER.  CONVENIO INTER. ESP. DE COOP. No. 602 DE 2013 ENTRE SECR. DISTR. DE DES. ECONOMICO - UD
230;02;2019;3-00-991-00-00-01-3809-02;SERV. PERS. ACAD.  CONVENIO INTER. No. 266 DE 2014 ENTRE LA SEC. DE DESARROLLO ECONOMICO Y LA UD
230;02;2019;3-00-991-00-00-01-3809-03;GASTOS GENER.  CONVENIO INTER. No. 266 DE 2014 ENTRE LA SEC. DE DESARROLLO ECONOMICO Y LA UD
